37.315	32.24	14.854	16.959	13.988	20	40.18	20.665
31.812	28.9	11.721	14.088	9.163	19.1	33.302	22.543
17.534	19.681	8.7047	5.4636	2.1263	13.917	16.26	19.208
4.6308	10.156	5.5657	-5.0988	-2.9578	8.2502	3.1756	9.78
-1.5194	2.483	-7.1967	-10.488	-5.6826	4.9726	1.8088	1.5038
-2.7498	-0.44929	-26.017	-6.0423	-4.7716	6.494	10.427	1.2422
-0.36777	3.5192	-34.774	2.9676	-0.26901	11.655	22.147	11.176
6.8525	10.63	-27.542	7.6836	3.6287	16.688	30.458	25.544
13.769	12.938	-16.938	5.0414	3.193	17.736	31.427	29.527
12.085	7.3929	-15.812	-0.76866	-0.87639	12.491	24.22	17.557
4.9437	0.63701	-18.105	-2.5883	-3.5677	5.3994	14.91	5.9995
1.6182	-0.31262	-11.571	-1.8169	-2.075	3.894	10.294	6.5518
2.0161	2.0513	-1.0594	-8.1393	-1.8026	6.2073	7.756	7.6099
1.5773	2.5399	0.57538	-18.871	-6.4131	5.4193	4.6555	2.345
-0.96702	0.16154	-8.4535	-19.65	-11.204	-0.099186	5.708	0.21184
-7.0623	-5.3394	-20.928	-12.009	-13.869	-8.8165	9.4321	1.6913
-14.395	-11.013	-25.73	-11.722	-15.814	-15.645	7.5409	0.34931
-14.44	-9.4998	-14.413	-19.637	-13.611	-11.842	2.1543	1.1565
-6.3708	-1.3954	5.4676	-21.899	-5.4019	1.894	1.4321	7.6678
-0.12452	3.3625	18.412	-14.348	3.5725	14.076	4.005	13.454
0.019646	1.3241	18.258	-6.0542	9.438	17.709	4.1422	17.229
-0.68375	-1.9122	6.5611	-3.7529	11.782	13.549	2.0967	21.965
1.7094	-2.4189	-7.8635	-3.5555	12.136	7.0308	2.5455	26.601
5.4797	-0.59098	-11.625	1.4171	14.402	6.7725	9.3693	30.875
7.5485	2.8954	-5.2006	8.8977	17.913	13.27	20.548	34.286
7.8776	7.5781	-2.5472	8.864	16.092	16	27.531	32.425
7.5562	10.739	-8.4163	-1.392	8.6168	10.178	24.616	24.702
4.7995	8.7487	-15.974	-11.518	3.2256	2.9207	15.258	16.334
-0.57212	3.1257	-19.375	-11.357	3.2285	0.73332	6.886	9.4669
-3.2612	0.26028	-17.992	-3.1934	4.6608	2.3943	4.3039	3.3598
-1.6402	1.4175	-16.586	1.6938	3.5149	1.6729	5.7056	-0.80738
-0.67527	1.8607	-18.288	-3.3569	0.74062	-4.3632	4.4305	-2.8016
-1.568	0.15175	-16.584	-11.657	1.0221	-8.6814	-0.82539	-4.7533
-1.9972	-2.1823	-5.6374	-11.276	5.7564	-4.2686	-4.3954	-6.6286
-2.7301	-5.3336	6.4522	-1.372	10.672	3.6451	-2.8782	-5.1998
-3.6223	-7.6992	9.3356	6.5891	11.831	6.7288	2.2363	0.4002
-1.9866	-5.6913	7.0164	5.683	9.3917	6.0251	7.5673	5.451
0.61061	-1.3359	7.7852	1.103	5.7714	5.8015	8.0243	5.3182
0.86341	0.50627	8.5793	-0.20653	4.6021	7.6563	2.6053	3.5013
1.0036	1.2088	2.8503	2.3115	7.5241	13.206	-0.63486	6.7236
2.279	2.5468	-8.2176	2.951	8.8869	18.497	2.0498	10.422
-0.45471	-0.25206	-18.882	-4.2806	2.2088	13.516	2.6164	4.3584
-7.5731	-6.9816	-22.741	-14.259	-6.7106	0.93159	-2.0452	-7.0422
-10.235	-7.9782	-15.649	-13.075	-5.6644	-1.3414	-4.2178	-10.222
-5.4491	-2.0777	-3.5262	0.043638	4.0179	11.611	-3.3704	-5.2364
0.80305	1.8131	1.4357	10.858	11.718	25.332	-4.1845	-1.309
6.5782	3.2734	-2.0132	13.918	16.908	31.679	-0.96554	0.53251
11.131	6.5395	-3.946	15.525	22.246	33.613	8.4657	1.8439
9.5567	7.869	-0.15085	18.376	22.491	31.671	13.789	1.4651
3.9686	5.0971	4.8018	21.337	16.733	25.969	14.474	2.1259
3.0166	3.451	8.4912	23.999	11.419	19.304	20.376	5.1136
7.1903	4.7025	10.674	24.16	7.5295	12.561	27.098	4.4885
10.912	5.3391	7.7294	20.864	3.0776	7.4223	23.127	-1.9238
11.976	2.9633	-1.6941	17.116	-0.064294	5.3214	10.766	-9.4647
10.697	-1.8263	-11.966	14.281	-1.2744	2.552	-0.85958	-16.89
9.7267	-4.8418	-16.408	12.339	-0.7004	-1.7166	-5.7243	-23.981
12.231	-2.4594	-12.468	13.77	3.8578	-1.9531	-1.1654	-26.249
15.177	1.0713	-2.5715	18.136	9.9159	1.7683	5.6461	-23.897
12.67	-1.5851	4.9931	18.271	9.3408	2.2664	2.8876	-24.342
6.3738	-8.9275	4.1954	10.836	1.197	-2.0217	-5.8878	-27.847
3.6705	-12.098	1.6858	4.7616	-4.4267	-5.378	-6.6646	-25.953
5.6771	-9.3528	5.9037	8.068	-1.8443	-5.6651	0.80175	-19.535
5.4078	-8.7691	10.912	14.128	1.2243	-6.756	4.691	-17.883
-0.24599	-12.656	5.5987	12.441	-2.9865	-9.2919	1.696	-20.367
-5.3491	-13.286	-7.6018	4.3715	-10.411	-8.8694	-0.74449	-19.327
-5.3948	-8.0689	-15.081	-1.7682	-13.48	-5.0239	0.78321	-14.832
-3.5825	-3.8544	-10.975	-2.8983	-12.663	-2.7981	-0.33012	-12.491
-4.806	-5.2631	-6.7955	-2.2445	-14.24	-6.1888	-10.381	-15.808
-9.9249	-10.164	-14.045	-2.3408	-19.259	-13.834	-21.519	-22.687
-13.772	-12.392	-23.075	0.65036	-18.669	-16.846	-15.243	-22.23
-9.7278	-6.9505	-17.085	10.623	-6.4657	-7.2794	9.9883	-7.1924
-0.29567	2.1212	0.93752	22.413	7.5268	7.0305	28.662	12.157
4.5612	5.789	11.773	28.023	11.121	11.299	24.594	21.496
2.7534	3.5067	4.3723	27.109	7.7274	6.6848	15.218	20.806
1.4643	1.5531	-11.725	22.764	6.1128	3.3314	16.816	17.452
2.4505	1.1203	-18.15	14.725	4.0776	-0.23149	16.462	12.898
1.0798	-0.040962	-10.333	4.2895	-2.4255	-8.3316	2.5606	5.9985
-1.1003	0.069196	0.14407	-2.3948	-7.0489	-13.437	-10.838	0.2296
2.4291	4.73	4.5472	-1.3999	-3.3441	-8.3167	-8.5449	-0.07229
9.5626	11.29	3.1508	1.4874	2.3832	-0.65515	2.0158	1.604
10.835	12.989	-0.69401	-3.5296	-0.32089	-2.3858	5.3166	-1.638
3.2323	6.794	-2.9847	-16.121	-11.469	-12.897	-0.39252	-8.95
-8.3153	-4.1603	-3.5971	-26.21	-22.574	-22.178	-8.1934	-14.632
-18.651	-14.434	-4.5426	-29.61	-26.873	-25.589	-15.807	-18.318
-24.426	-20.343	-3.482	-32.626	-24.236	-27.351	-22.583	-23.37
-23.329	-20.196	1.7404	-38.474	-18.828	-30.478	-23.619	-27.065
-16.983	-14.258	8.97	-40.944	-13.987	-33.514	-18.265	-22.761
-10.71	-6.1452	16.616	-34.697	-9.5818	-35.449	-12.746	-11.034
-7.24	-0.25494	24.163	-23.191	-4.3107	-33.707	-7.5737	2.3294
-4.1429	3.3081	31.041	-14.095	1.5045	-22.994	1.8149	15.24
0.94642	7.1757	38.322	-10.714	6.8988	-4.9513	11.077	25.043
5.1548	10.786	43.992	-10.695	10.051	8.7091	11.073	25.204
4.3417	11.747	43.63	-10.335	8.6685	9.7591	3.2372	17.452
0.55899	11.147	38.585	-7.1455	4.5878	3.0503	-4.9385	12.912
-0.42202	11.723	32.627	-0.99847	3.6824	-1.2158	-12.015	14.463
